二筛排名,代码,行业,二筛总分,优先级,异常惩罚,PE_TTM,距52周高点跌幅_%,营收5年CAGR_%,净利润5年CAGR_%,已在Watchlist,量化警示,52周高点,营收3年CAGR_%,净利润3年CAGR_%,经营现金流3年CAGR_%,应收账款3年CAGR_%,库存3年CAGR_%,毛利率_%,净利率_%,ROE_%,ROA_%,资产负债率_%,长期债务权益比,利息保障倍数,流动比率,总资产周转率,FCF净利润转化率,股数3年CAGR_%,经营现金流_原始值
105,CNM,Industrials,51.9,C-暂缓,6.0,19.524221,31.44,4.76,6.41,否,股数膨胀>2%,67.18,4.76,6.41,17.47,4.85,-1.98,26.93,5.77,22.08,7.38,40.05,1.22,6.06,2.63,1.28,1.37,3.0,650000000.0
106,TIMB,Communication Services,51.9,C-暂缓,7.0,10.496249,35.54,7.34,37.17,否,利润增长显著快于营收,28.22,7.34,37.17,13.62,12.74,14.8,53.93,16.2,17.98,7.61,29.05,0.69,2.99,0.89,0.47,2.06,-0.44,13440069000.0
107,CHDN,Consumer Cyclical,51.8,C-暂缓,8.0,15.03056,25.2,17.37,-4.48,否,应收增速>营收,118.35,17.37,-4.48,12.77,40.27,-16.82,33.58,13.09,37.93,5.19,68.66,5.09,2.79,0.6,0.4,0.81,-2.37,769800000.0
108,AROC,Energy,51.6,C-暂缓,21.0,17.886895,21.19,20.78,93.77,否,利润增长显著快于营收；FCF/NI<70%；股数膨胀>2%,42.23,20.78,93.77,45.15,1.15,9.05,48.57,21.63,21.61,7.89,55.67,1.62,3.56,1.54,0.36,0.37,3.96,622107000.0
109,ACM,Industrials,51.3,C-暂缓,0.0,27.735873,54.96,7.07,21.84,否,无,135.52,7.07,21.84,4.81,2.51,,7.54,3.48,22.54,4.63,26.47,1.3,5.97,1.14,1.33,1.22,-1.75,821602000.0
110,MLM,Basic Materials,51.1,C-暂缓,0.0,13.372188,23.5,-0.06,9.46,否,无,710.97,-0.06,9.46,21.67,-2.9,7.26,30.72,18.49,11.33,6.17,30.49,0.57,6.33,3.57,0.33,0.86,-0.97,1785000000.0
111,WYNN,Consumer Cyclical,50.7,C-暂缓,0.0,24.683995,23.57,23.86,nan,否,无,134.72,23.86,nan,nan,23.06,8.07,41.43,4.59,-118.82,2.51,92.89,-44.2,1.82,1.63,0.55,2.11,-2.84,1352653000.0
112,COR,Healthcare,50.5,C-暂缓,6.0,23.338855,16.78,10.43,-2.92,否,ROE>40%,377.54,10.43,-2.92,12.76,10.98,9.62,3.57,0.48,103.06,2.16,10.0,5.08,6.38,0.9,4.47,2.06,-2.02,3875120000.0
113,CBZ,Industrials,50.3,C-暂缓,6.0,26.240385,18.83,25.0,3.1,否,股数膨胀>2%,67.24,25.0,3.1,15.13,20.61,,12.89,4.19,6.55,2.6,41.47,1.04,2.5,1.22,0.62,1.52,2.72,192485000.0
114,OBDC,Financial Services,50.2,C-暂缓,6.0,20.344763,19.18,9.83,10.39,否,股数膨胀>2%,14.44,9.83,10.39,100.13,,,nan,88.41,8.48,4.04,54.11,1.26,,,0.05,2.78,8.37,1741520000.0
115,DHI,Consumer Cyclical,50.2,C-暂缓,0.0,13.872675,20.99,0.76,-15.09,否,无,184.55,0.76,-15.09,82.61,,5.3,23.7,10.47,14.82,10.02,17.0,0.25,,17.39,0.96,0.92,-5.05,3420900000.0
116,SARO,Industrials,49.6,C-暂缓,0.0,28.243665,20.56,13.46,nan,否,无,34.48,13.46,nan,126.48,7.28,11.01,14.8,4.58,10.4,4.34,37.35,0.92,3.16,2.2,0.95,0.73,-0.02,316705000.0
117,WING,Consumer Cyclical,49.5,C-暂缓,23.0,26.61095,67.59,24.91,48.75,否,利润增长显著快于营收；应收增速>营收；FCF/NI<70%,345.81,24.91,48.75,26.15,33.89,5.14,48.68,25.01,-23.65,24.72,183.21,-1.72,7.63,3.26,0.99,0.61,-2.74,153065000.0
118,PFSI,Financial Services,49.2,C-暂缓,8.0,10.550251,52.0,23.95,1.76,否,FCF/NI<70%,160.36,23.95,1.76,nan,6.73,,59.26,11.34,11.63,1.81,78.46,5.35,,1.71,0.16,-3.4,1.36,-1651984000.0
119,EPAM,,49.1,C-暂缓,0.0,13.568963,,4.19,-3.43,否,无,,4.19,-3.43,12.17,,,28.83,6.92,nan,,,,301.1,,,1.62,,654934000.0
120,BAH,Industrials,48.4,C-暂缓,13.0,12.328023,30.14,6.6,46.44,否,利润增长显著快于营收；ROE>40%,112.22,6.6,46.44,19.96,0.2,,52.71,7.59,77.01,11.79,57.91,3.73,5.14,1.78,1.55,1.12,-2.95,1041000000.0
121,MKL,Financial Services,48.0,C-暂缓,0.0,10.168663,16.54,11.4,nan,否,无,2207.59,11.4,nan,0.63,17.66,,nan,12.9,11.33,3.22,6.25,0.23,14.27,,0.25,1.21,-2.11,2761256000.0
122,FNB,,47.8,C-暂缓,0.0,11.452283,,6.94,8.77,否,无,,6.94,8.77,,,,nan,32.01,nan,,,,,,,nan,,
123,TMUS,Communication Services,47.7,C-暂缓,7.0,18.568343,32.28,3.53,61.9,否,利润增长显著快于营收,261.56,3.53,61.9,18.54,3.12,8.48,62.89,12.45,18.57,5.15,55.77,2.07,4.78,1.0,0.41,1.4,-3.56,27950000000.0
124,MKC,Consumer Defensive,47.3,C-暂缓,0.0,8.813411,27.02,2.51,5.0,否,无,72.58,2.51,5.0,13.88,3.11,-1.72,37.9,11.54,13.76,6.01,31.54,0.73,5.65,0.7,0.52,0.94,0.05,962200000.0
125,TREX,Industrials,46.9,C-暂缓,8.0,29.393316,25.02,2.02,1.03,否,FCF/NI<70%,66.06,2.02,1.03,18.32,-21.14,19.08,39.17,16.22,18.41,13.47,12.89,0.18,,1.24,0.83,0.65,-0.93,358113000.0
126,MGY,Energy,46.8,C-暂缓,10.0,11.516811,19.54,-8.18,-28.61,否,经营现金流3Y为负,32.76,-8.18,-28.61,-12.17,-11.96,,47.29,24.79,16.77,11.36,14.17,0.21,20.31,1.54,0.46,1.26,-1.91,878639000.0
127,WMS,Industrials,46.7,C-暂缓,0.0,24.35053,21.63,-0.23,-5.61,否,无,179.31,-0.23,-5.61,4.99,5.13,5.41,38.27,13.98,22.07,10.41,39.8,0.93,6.96,2.42,0.74,1.33,-0.75,819054000.0
128,NBIX,,46.5,C-暂缓,0.0,22.935645,,,,否,无,,,,32.12,25.2,25.27,nan,nan,nan,nan,8.97,0.13,,3.39,,nan,1.23,782700000.0
129,DOX,Technology,46.3,C-暂缓,10.0,13.635865,35.26,-0.32,0.91,否,经营现金流3Y为负,88.48,-0.32,0.91,-0.34,-9.27,,37.98,12.46,16.47,8.94,13.22,0.24,17.34,1.17,0.72,1.14,-3.54,749096000.0
130,SNDK,Technology,46.0,C-暂缓,8.0,18.22519,42.9,9.93,nan,否,FCF/NI<70%,2354.39,9.93,nan,nan,14.22,6.34,30.07,-22.31,-17.81,-12.39,15.73,0.22,22.48,3.56,0.56,0.07,nan,84000000.0
131,RGLD,Basic Materials,45.9,C-暂缓,22.0,25.047086,23.96,19.54,24.96,否,应收增速>营收；FCF/NI<70%；股数膨胀>2%,306.25,19.54,24.96,19.09,30.91,26.93,69.27,45.25,6.51,7.21,9.39,0.13,20.77,3.12,0.16,-0.99,8.81,704846000.0
132,AGO,Financial Services,45.5,C-暂缓,15.0,9.911218,19.09,14.43,59.48,否,利润增长显著快于营收；FCF/NI<70%,92.4,14.43,59.48,nan,9.13,,nan,49.07,8.88,4.18,13.99,0.3,8.44,,0.09,0.51,-8.52,259000000.0
133,TME,Communication Services,45.5,C-暂缓,15.0,10.03748,68.31,5.1,44.33,否,利润增长显著快于营收；应收增速>营收,26.7,5.1,44.33,11.0,13.49,43.07,44.18,33.6,13.77,11.46,3.72,0.05,109.83,2.22,0.34,0.82,-3.34,10231000000.0
134,AEO,Consumer Cyclical,45.2,C-暂缓,0.0,10.084363,42.94,3.59,15.33,否,无,28.46,3.59,15.33,3.94,2.18,6.26,36.51,3.46,11.34,4.9,42.41,1.0,22.93,1.51,1.42,1.02,-4.68,456182000.0
135,AMT,Real Estate,45.1,C-暂缓,6.0,23.444393,20.65,3.34,12.73,否,ROE>40%,214.79,3.34,12.73,13.92,-4.99,,74.18,23.76,69.25,4.07,71.16,12.31,3.24,0.4,0.17,1.5,0.05,5464000000.0
136,KMB,Consumer Defensive,45.1,C-暂缓,6.0,18.587529,20.0,-6.58,1.48,否,ROE>40%,136.17,-6.58,1.48,0.53,-6.12,-13.37,36.01,12.29,134.55,12.01,42.67,4.86,9.02,0.75,0.98,0.81,-0.56,2777000000.0
137,AGCO,Industrials,44.8,C-暂缓,0.0,13.926085,29.37,-7.29,-6.53,否,无,143.78,-7.29,-6.53,5.64,-4.03,-5.3,25.46,7.21,17.0,6.29,21.49,0.6,5.89,1.39,0.87,1.02,-0.89,988100000.0
138,DLB,Industrials,44.8,C-暂缓,8.0,26.140256,18.86,2.47,11.48,否,应收增速>营收,75.66,2.47,11.48,14.02,10.77,8.91,88.13,18.9,9.72,8.05,1.2,0.01,710.57,3.17,0.43,1.69,-0.15,472198000.0
139,OTIS,Industrials,44.7,C-暂缓,0.0,19.009838,21.78,1.79,3.37,否,无,94.56,1.79,3.37,0.76,4.51,-0.22,30.28,9.59,-25.67,12.6,79.89,-1.58,,0.85,1.31,1.04,-2.05,1596000000.0
140,AMRZ,Basic Materials,44.6,C-暂缓,0.0,21.324442,29.68,3.28,2.26,否,无,65.94,3.28,2.26,3.56,3.77,8.09,25.68,10.03,8.94,4.93,26.16,0.48,4.62,1.64,0.49,1.2,0.02,2208000000.0
141,LW,Consumer Defensive,44.3,C-暂缓,0.0,25.533654,20.81,7.31,-34.0,否,无,67.07,7.31,-34.0,7.37,2.47,1.29,20.56,4.39,15.89,3.93,53.43,2.16,3.27,1.42,0.9,1.86,-1.92,942900000.0
142,CPA,Industrials,44.2,C-暂缓,8.0,8.920884,15.34,6.86,24.5,否,FCF/NI<70%,160.47,6.86,24.5,14.89,14.56,16.65,35.56,18.56,24.2,10.9,35.01,0.83,8.88,1.31,0.59,0.08,1.44,1150436000.0
143,OTEX,Technology,44.2,C-暂缓,7.0,9.282946,39.97,5.37,62.31,否,利润增长显著快于营收,39.9,5.37,62.31,8.92,3.24,,73.74,12.26,16.02,4.78,45.57,1.49,3.44,0.81,0.39,1.26,-3.67,1006817000.0
144,TM,Consumer Cyclical,44.1,C-暂缓,8.0,8.7575,24.38,10.91,16.22,否,FCF/NI<70%,248.9,10.91,16.22,22.81,12.13,6.46,16.7,7.59,9.64,3.87,40.94,1.08,86.47,1.27,0.51,0.05,-1.32,5472920000000.0
145,BANF,Financial Services,43.6,C-暂缓,8.0,15.425805,17.63,7.4,7.61,否,应收增速>营收,138.77,7.4,7.61,8.03,28.87,,nan,34.84,12.98,1.69,0.66,0.05,,,0.05,0.98,0.67,285278000.0
146,PBH,Healthcare,43.6,C-暂缓,0.0,14.620092,26.45,-1.17,nan,否,无,71.07,-1.17,nan,3.9,4.39,-0.62,54.71,17.48,10.08,5.52,29.92,0.55,7.08,3.57,0.32,1.29,-1.62,257627000.0
147,AUGO,Basic Materials,43.4,C-暂缓,14.0,21.717087,29.72,32.9,nan,否,FCF/NI<70%；股数膨胀>2%,110.32,32.9,nan,46.85,19.14,39.17,58.03,-8.61,-29.86,-5.9,27.05,1.64,2.72,0.97,0.69,-1.58,5.11,305184000.0
148,AMX,Communication Services,43.3,C-暂缓,0.0,13.633882,18.41,3.77,2.83,否,无,28.46,3.77,2.83,6.53,6.57,5.66,62.1,8.78,22.87,4.61,41.07,2.04,2.81,0.74,0.53,1.71,-1.64,272399022000.0
149,DVA,Healthcare,43.0,C-暂缓,0.0,14.962902,26.66,5.53,10.04,否,无,247.49,5.53,10.04,6.44,4.24,13.75,32.25,5.47,-114.7,4.3,73.65,-19.77,3.32,1.29,0.78,1.75,-8.81,1886500000.0
150,PEP,Consumer Defensive,43.0,C-暂缓,6.0,18.175864,19.12,2.83,-2.57,否,ROE>40%,171.48,2.83,-2.57,3.79,4.19,3.83,54.15,8.77,40.38,7.97,46.46,2.45,10.14,0.85,0.91,0.93,-0.23,12087000000.0
151,YUMC,Consumer Cyclical,42.8,C-暂缓,7.0,17.618248,17.97,7.23,28.09,否,利润增长显著快于营收,58.39,7.23,28.09,1.23,14.07,1.65,17.28,7.87,17.27,8.48,21.72,0.44,,1.05,1.08,0.9,-5.45,1466000000.0
152,TLK,Communication Services,42.8,C-暂缓,8.0,14.424029,37.76,-0.13,-5.52,否,应收增速>营收,23.52,-0.13,-5.52,,9.14,-7.65,67.12,11.92,13.44,6.05,26.2,0.58,6.86,0.83,0.51,2.18,-0.0,
153,MRP,Real Estate,42.7,C-暂缓,0.0,10.378016,17.33,nan,nan,否,无,36.0,nan,nan,nan,,nan,85.39,63.26,6.49,5.16,22.81,0.36,5.36,1.96,0.08,9.67,0.0,3672821000.0
154,KBR,Industrials,42.7,C-暂缓,7.0,11.484043,27.05,5.86,29.75,否,利润增长显著快于营收,52.23,5.86,29.75,12.04,4.86,,14.77,5.33,27.61,6.27,43.86,1.92,4.89,1.22,1.18,1.24,-2.52,557000000.0
155,HOG,Consumer Cyclical,42.5,C-暂缓,0.0,14.616246,16.9,-8.06,-22.98,否,无,31.25,-8.06,-22.98,1.23,-15.96,-8.4,30.02,7.57,10.79,3.4,37.96,0.97,14.72,2.1,0.45,1.23,-8.52,568922000.0
156,WAL,Financial Services,41.5,C-暂缓,8.0,9.318548,15.03,11.81,-2.87,否,FCF/NI<70%,97.23,11.81,-2.87,nan,,,nan,27.89,12.66,1.12,6.98,0.85,,,0.04,-2.88,0.18,-2678900000.0
157,BXSL,Financial Services,40.6,C-暂缓,14.0,19.2775,19.6,16.28,11.68,否,FCF/NI<70%；股数膨胀>2%,30.36,16.28,11.68,nan,,,nan,92.69,9.02,4.01,55.13,1.29,,,0.04,-0.81,13.09,-458657000.0
158,SBAC,Real Estate,40.5,C-暂缓,7.0,19.717939,18.75,2.25,31.68,否,利润增长显著快于营收,225.33,2.25,31.68,0.15,-2.43,,75.46,37.43,-21.71,9.17,132.35,-3.16,3.61,0.29,0.24,1.01,-0.72,1291328000.0
159,OPCH,,40.3,C-暂缓,0.0,18.035234,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
160,GPK,,40.3,C-暂缓,0.0,17.881508,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
161,EWT,,40.3,C-暂缓,0.0,17.841702,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
162,BF.B,,40.2,C-暂缓,0.0,18.248366,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
163,BGC,Financial Services,40.2,C-暂缓,13.0,26.970528,16.52,17.63,47.07,否,利润增长显著快于营收；股数膨胀>2%,12.89,17.63,47.07,20.68,nan,,38.89,5.37,15.93,3.87,45.17,2.05,2.71,2.12,0.72,2.12,8.33,394353000.0
164,SNX,,40.2,C-暂缓,0.0,18.289011,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
165,WFRD,,40.2,C-暂缓,0.0,18.279611,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
166,FRSH,,40.2,C-暂缓,0.0,17.8283,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
167,GATX,,40.2,C-暂缓,0.0,17.769828,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
168,ED,,40.2,C-暂缓,0.0,17.709029,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
169,EDU,,40.2,C-暂缓,0.0,17.78,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
170,ELV,,40.2,C-暂缓,0.0,17.760948,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
171,FDS,,40.2,C-暂缓,0.0,18.302854,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
172,POOL,,40.1,C-暂缓,0.0,18.377352,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
173,FCN,,40.1,C-暂缓,0.0,18.396506,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
174,FDX,,40.1,C-暂缓,0.0,17.617422,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
175,BF.A,,40.0,C-暂缓,0.0,18.562092,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
176,MUR,,40.0,C-暂缓,0.0,17.41656,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
177,PIPR,,40.0,C-暂缓,0.0,17.507386,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
178,TDW,,40.0,C-暂缓,0.0,18.552902,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
179,VBK,,40.0,C-暂缓,0.0,18.531162,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
180,VO,,40.0,C-暂缓,0.0,17.446877,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
181,TRNO,,40.0,C-暂缓,0.0,18.581009,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
182,UMC,,40.0,C-暂缓,0.0,18.563898,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
183,HAL,,40.0,C-暂缓,0.0,17.429319,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
184,ES,,40.0,C-暂缓,0.0,18.529314,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
185,NGG,,39.9,C-暂缓,0.0,18.742135,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
186,FFIN,,39.9,C-暂缓,0.0,18.603864,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
187,GNW,,39.9,C-暂缓,0.0,18.727817,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
188,WDC,,39.9,C-暂缓,0.0,18.702636,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
189,UBS,,39.9,C-暂缓,0.0,18.741999,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
190,OGN,,39.8,C-暂缓,0.0,17.227963,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
191,OGS,,39.8,C-暂缓,0.0,17.24795,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
192,GOOG,,39.8,C-暂缓,0.0,17.168391,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
193,BK,,39.7,C-暂缓,0.0,17.015968,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
194,HTLF,,39.7,C-暂缓,0.0,17.063329,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
195,WEX,,39.7,C-暂缓,0.0,18.91718,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
196,OMAB,,39.7,C-暂缓,0.0,17.001761,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
197,TSCO,,39.7,C-暂缓,0.0,18.981551,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
198,GDS,,39.7,C-暂缓,0.0,17.087754,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
199,EMN,,39.7,C-暂缓,0.0,18.929895,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
200,DG,,39.6,C-暂缓,0.0,16.914585,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
201,EVR,,39.6,C-暂缓,0.0,16.898673,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
202,VG,Energy,39.5,C-暂缓,16.0,10.292573,22.13,28.77,10.84,否,应收增速>营收；FCF/NI<70%,17.62,28.77,10.84,21.05,69.06,113.49,50.17,18.37,37.52,5.22,65.3,5.18,3.31,0.93,0.28,-2.69,0.51,6566000000.0
203,HTGC,Financial Services,39.5,C-暂缓,14.0,8.239174,15.39,33.42,49.3,否,FCF/NI<70%；股数膨胀>2%,19.62,33.42,49.3,nan,,,nan,77.47,15.33,8.07,50.23,1.04,,,0.1,-1.25,11.15,-425801000.0
204,MUSA,,39.5,C-暂缓,0.0,16.704663,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
205,NEE,,39.5,C-暂缓,0.0,19.278402,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
206,NWN,,39.5,C-暂缓,0.0,16.674721,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
207,STT,,39.5,C-暂缓,0.0,16.777274,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
208,VOYA,,39.5,C-暂缓,0.0,16.73557,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
209,TXT,,39.5,C-暂缓,0.0,16.770451,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
210,UPS,,39.5,C-暂缓,0.0,19.314126,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
211,GEN,,39.5,C-暂缓,0.0,16.714815,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
212,WSO,Industrials,39.4,C-暂缓,10.0,26.513143,32.59,-0.16,-6.15,否,经营现金流3Y为负,459.0,-0.16,-6.15,-0.14,2.14,0.39,28.05,6.87,17.87,11.18,10.85,0.17,140.77,4.12,1.63,1.08,1.5,569613000.0
213,SNEX,,39.4,C-暂缓,0.0,16.533159,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
214,SOBO,,39.4,C-暂缓,0.0,16.650477,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
215,PLUS,,39.4,C-暂缓,0.0,19.367283,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
216,OLLI,,39.4,C-暂缓,0.0,19.363937,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
217,GEHC,,39.4,C-暂缓,0.0,16.653875,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
218,FNF,,39.4,C-暂缓,0.0,16.654223,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
219,ENVA,,39.4,C-暂缓,0.0,19.344084,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
220,EXC,,39.4,C-暂缓,0.0,16.564103,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
221,EXP,,39.4,C-暂缓,0.0,16.645969,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
222,FBK,,39.4,C-暂缓,0.0,16.647261,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
223,SLYG,,39.3,C-暂缓,0.0,16.429965,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
224,NTRS,,39.3,C-暂缓,0.0,16.437285,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
225,UBER,,39.3,C-暂缓,0.0,16.436736,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
226,FOXA,,39.3,C-暂缓,0.0,16.490308,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
227,AFFT,,39.2,C-暂缓,0.0,16.379681,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
228,PPG,,39.2,C-暂缓,0.0,16.342596,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
229,NVR,,39.2,C-暂缓,0.0,16.25103,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
230,OHI,,39.2,C-暂缓,0.0,16.355367,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
231,FRPT,,39.2,C-暂缓,0.0,19.653756,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
232,HBM,,39.2,C-暂缓,0.0,16.309319,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
233,LEA,Consumer Cyclical,39.1,C-暂缓,0.0,11.364214,19.36,3.64,10.05,否,无,150.33,3.64,10.05,2.15,4.18,2.47,6.47,1.88,8.68,3.03,19.62,0.58,7.2,1.35,1.61,1.21,-5.0,1088800000.0
234,DBD,Technology,39.1,C-暂缓,0.0,23.300179,22.05,-0.86,nan,否,无,92.08,-0.86,nan,34.6,-0.15,-3.96,25.26,2.49,8.6,2.56,24.35,0.85,2.46,1.3,1.03,2.53,-23.52,300700000.0
235,DRVN,Consumer Cyclical,39.1,C-暂缓,7.0,12.491509,36.93,-2.88,48.05,否,利润增长显著快于营收,19.74,-2.88,48.05,18.79,-9.81,-10.08,50.8,7.53,18.27,2.98,63.97,3.47,1.98,0.75,0.4,0.77,-0.58,330543000.0
236,VC,,39.1,C-暂缓,0.0,19.861025,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
237,WDS,,39.1,C-暂缓,0.0,16.169014,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
238,OTTR,,39.1,C-暂缓,0.0,19.896153,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
239,GTES,,39.1,C-暂缓,0.0,19.788238,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
240,GTX,,39.1,C-暂缓,0.0,16.120879,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
241,VB,,39.0,C-暂缓,0.0,16.029331,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
242,OKE,,39.0,C-暂缓,0.0,15.986988,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
243,ULTA,,39.0,C-暂缓,0.0,19.954593,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
244,TTD,,38.9,C-暂缓,0.0,15.869225,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
245,GBCI,,38.9,C-暂缓,0.0,20.136608,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
246,GBDC,,38.9,C-暂缓,0.0,20.066931,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
247,EXEL,,38.9,C-暂缓,0.0,15.842767,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
248,AFFS,,38.8,C-暂缓,0.0,15.66307,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
249,ATMU,Consumer Cyclical,38.8,C-暂缓,14.0,19.082288,25.11,4.14,6.77,否,ROE>40%；应收增速>营收,66.5,4.14,6.77,6.95,22.48,4.84,28.24,11.76,54.8,16.32,45.3,1.62,8.97,2.42,1.39,0.72,-0.72,202700000.0
250,LOW,Consumer Cyclical,38.8,C-暂缓,8.0,18.225316,26.31,-3.85,1.11,否,应收增速>营收,293.06,-3.85,1.11,4.72,1059.57,-2.27,33.48,7.71,-67.1,13.68,82.52,-4.51,6.73,1.08,1.77,1.15,-2.27,9864000000.0
251,EHC,,38.8,C-暂缓,0.0,20.334381,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
252,SNN,,38.8,C-暂缓,0.0,20.285713,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
253,VDC,,38.8,C-暂缓,0.0,15.774744,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
254,HDB,,38.8,C-暂缓,0.0,15.73179,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
255,HLNE,,38.8,C-暂缓,0.0,15.729122,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
256,EXPE,,38.8,C-暂缓,0.0,20.23688,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
257,AKO.B,,38.7,C-暂缓,0.0,15.536449,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
258,HLN,,38.7,C-暂缓,0.0,20.396016,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
259,FBNC,,38.7,C-暂缓,0.0,20.424434,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
260,FITB,,38.7,C-暂缓,0.0,20.363982,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
261,SMFG,,38.6,C-暂缓,0.0,15.505952,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
